-3,-5,47,4,'(243800, 20)',4876000
-3,-5,47,5,'(20847706, 11)',229324766
-3,-5,47,6,'(5389673950, 2)',10779347900
-3,-5,47,7,'(506624336978,)',506624336978
-3,-5,47,8,'(198427357200, 120)',23811282864000
-3,-5,47,9,'(1119130408331086,)',1119130408331086
-3,-5,47,10,'(2390869649308250, 22)',52599132284781500
-3,-5,53,1,'(63,)',63
-3,-5,53,2,'(315, 9)',2835
-3,-5,53,3,'(5292, 28)',148176
-3,-5,53,4,'(175455, 45)',7895475
-3,-5,53,5,'(418187763,)',418187763
-3,-5,53,6,'(14658840, 1512)',22164166080
-3,-5,53,7,'(1174713305031,)',1174713305031
-3,-5,53,8,'(1383548472495, 45)',62259681262275
-3,-5,53,9,'(117848698549596, 28)',3299763559388688
-3,-5,53,10,'(1766540112546825, 99)',174887471142135675
-3,-5,59,1,'(70,)',70
-3,-5,59,2,'(350, 10)',3500
-3,-5,59,3,'(204610,)',204610
-3,-5,59,4,'(606200, 20)',12124000
-3,-5,59,5,'(714903350,)',714903350
-3,-5,59,6,'(602576450, 70)',42180351500
-3,-5,59,7,'(57875687030, 43)',2488654542290
-3,-5,59,8,'(1223586814800, 120)',146830417776000
-3,-5,59,9,'(8662995836547430,)',8662995836547430
-3,-5,59,10,'(10222335085831750, 50)',511116754291587500
-3,-5,61,1,'(72,)',72
-3,-5,61,2,'(1872, 2)',3744
-3,-5,61,3,'(75384, 3)',226152
-3,-5,61,4,'(692640, 20)',13852800
-3,-5,61,5,'(844577352,)',844577352
-3,-5,61,6,'(660514608, 78)',51520139424
-3,-5,61,7,'(3142746341352,)',3142746341352
-3,-5,61,8,'(4792682306880, 40)',191707292275200
-3,-5,61,9,'(1299349565136648, 9)',11694146086229832
-3,-5,61,10,'(356671456496486352, 2)',713342912992972704
-3,-5,67,1,'(71,)',71
-3,-5,67,2,'(4615,)',4615
-3,-5,67,3,'(150094, 2)',300188
-3,-5,67,4,'(1342965, 15)',20144475
-3,-5,67,5,'(1350183641,)',1350183641
-3,-5,67,6,'(22614662980, 4)',90458651920
-3,-5,67,7,'(6060706874363,)',6060706874363
-3,-5,67,8,'(27071178245085, 15)',406067673676275
-3,-5,67,9,'(13603267362455218, 2)',27206534724910436
-3,-5,67,10,'(165712527620536325, 11)',1822837803825899575
-3,-5,71,1,'(61,)',61
-3,-5,71,2,'(5063,)',5063
-3,-5,71,3,'(179462, 2)',358924
-3,-5,71,4,'(25421323,)',25421323
-3,-5,71,5,'(1804263551,)',1804263551
-3,-5,71,6,'(6404998780, 20)',128099975600
-3,-5,71,7,'(9095114338721,)',9095114338721
-3,-5,71,8,'(30750166148583, 21)',645753489120243
-3,-5,71,9,'(22924250334132482, 2)',45848500668264964
-3,-5,71,10,'(3255243553448768303,)',3255243553448768303
-3,-5,73,1,'(90,)',90
-3,-5,73,2,'(2610, 2)',5220
-3,-5,73,3,'(129870, 3)',389610
-3,-5,73,4,'(354960, 80)',28396800
-3,-5,73,5,'(2073051450,)',2073051450
-3,-5,73,6,'(681687630, 222)',151334653860
-3,-5,73,7,'(11047393148490,)',11047393148490
-3,-5,73,8,'(5040375916320, 160)',806460146611200
-3,-5,73,9,'(6541287358316490, 9)',58871586224848410
-3,-5,73,10,'(2148812916721960050, 2)',4297625833443920100
-3,-5,79,1,'(75,)',75
-3,-5,79,2,'(1275, 5)',6375
-3,-5,79,3,'(27450, 18)',494100
-3,-5,79,4,'(7788975, 5)',38944875
-3,-5,79,5,'(3076946625,)',3076946625
-3,-5,79,6,'(1350485100, 180)',243087318000
-3,-5,79,7,'(19203916970775,)',19203916970775
-3,-5,79,8,'(7400531027775, 205)',1517108860693875
-3,-5,79,9,'(2219473992699450, 54)',119851595605770300
-3,-5,79,10,'(378731043069216375, 25)',9468276076730409375
-3,-5,83,1,'(88,)',88
-3,-5,83,2,'(1760, 4)',7040
-3,-5,83,3,'(570856,)',570856
-3,-5,83,4,'(1186240, 40)',47449600
-3,-5,83,5,'(3939152888,)',3939152888
-3,-5,83,6,'(81735162080, 4)',326940648320
-3,-5,83,7,'(661854648136, 41)',27136040573576
-3,-5,83,8,'(9384551045760, 240)',2252292250982400
-3,-5,83,9,'(186940256056699288,)',186940256056699288
-3,-5,83,10,'(352637299601936800, 44)',15516041182485219200
-3,-5,89,1,'(78,)',78
-3,-5,89,2,'(1326, 6)',7956
-3,-5,89,3,'(706446,)',706446
-3,-5,89,4,'(153816, 408)',62756928
-3,-5,89,5,'(5584104318,)',5584104318
-3,-5,89,6,'(2510002638, 198)',496980522324
-3,-5,89,7,'(44231321678622,)',44231321678622
-3,-5,89,8,'(4824250876848, 816)',3936588715507968
-3,-5,89,9,'(350356403801460654,)',350356403801460654
-3,-5,89,10,'(5196953323186860846, 6)',31181719939121165076
-3,-5,97,1,'(106,)',106
-3,-5,97,2,'(1590, 6)',9540
-3,-5,97,3,'(910858,)',910858
-3,-5,97,4,'(368880, 240)',88531200
-3,-5,97,5,'(8587501066,)',8587501066
-3,-5,97,6,'(46276140690, 18)',832970532420
-3,-5,97,7,'(80798280659818,)',80798280659818
-3,-5,97,8,'(16327987016160, 480)',7837433767756800
-3,-5,97,9,'(760231057637901226,)',760231057637901226
-3,-5,97,10,'(12290402113468048950, 6)',73742412680808293700
-3,-5,101,1,'(106,)',106
-3,-5,101,2,'(5194, 2)',10388
-3,-5,101,3,'(1029154,)',1029154
-3,-5,101,4,'(13005776, 8)',104046208
-3,-5,101,5,'(10510273226,)',10510273226
-3,-5,101,6,'(15164584190, 70)',1061520893300
-3,-5,101,7,'(107213514794786,)',107213514794786
-3,-5,101,8,'(225595147144416, 48)',10828567062931968
-3,-5,101,9,'(57562382879987566, 19)',1093685274719763754
-3,-5,101,10,'(55231106266153535914, 2)',110462212532307071828
-3,-5,103,1,'(104,)',104
-3,-5,103,2,'(104, 104)',10816
-3,-5,103,3,'(1092728,)',1092728
-3,-5,103,4,'(10608, 10608)',112529664
-3,-5,103,5,'(11592740744,)',11592740744
-3,-5,103,6,'(1092728, 1092728)',1194054481984
-3,-5,103,7,'(122987386542488,)',122987386542488
-3,-5,103,8,'(112550880, 112550880)',12667700588774400
-3,-5,103,9,'(1304773183829244584,)',1304773183829244584
-3,-5,103,10,'(11592740744, 11592740744)',134391637957597673536
-3,-5,107,1,'(115,)',115
-3,-5,107,2,'(11615,)',11615
-3,-5,107,3,'(611570, 2)',1223140
-3,-5,107,4,'(26215055, 5)',131075275
-3,-5,107,5,'(14025751325,)',14025751325
-3,-5,107,6,'(375182294180, 4)',1500729176720
-3,-5,107,7,'(160578130833935,)',160578130833935
-3,-5,107,8,'(1145457469450365, 15)',17181862041755475
-3,-5,107,9,'(7238028395729090, 254)',1838459212515188860
-3,-5,107,10,'(1947674610913303075, 101)',196715135702243610575
-3,-5,109,1,'(48, 2)',96
-3,-5,109,2,'(2976, 4)',11904
-3,-5,109,3,'(216144, 6)',1296864
-3,-5,109,4,'(17647680, 8)',141181440
-3,-5,109,5,'(7693182768, 2)',15386365536
-3,-5,109,6,'(139758278112, 12)',1677099337344
-3,-5,109,7,'(91401943760112, 2)',182803887520224
-3,-5,109,8,'(113213784984960, 176)',19925626157352960
-3,-5,109,9,'(120660737693656752, 18)',2171893278485821536
-3,-5,109,10,'(1909164253823481696, 124)',236736367474111730304
-3,-5,113,1,'(115,)',115
-3,-5,113,2,'(12995,)',12995
-3,-5,113,3,'(12880, 112)',1442560
-3,-5,113,4,'(32604455, 5)',163022275
-3,-5,113,5,'(18424415075,)',18424415075
-3,-5,113,6,'(9294439840, 224)',2081954524160
-3,-5,113,7,'(235260538122515,)',235260538122515
-3,-5,113,8,'(1772296108386765, 15)',26584441625801475
-3,-5,113,9,'(26821803030435280, 112)',3004041939408751360
-3,-5,113,10,'(339456739025066533475,)',339456739025066533475
-3,-5,127,1,'(129,)',129
-3,-5,127,2,'(16383,)',16383
-3,-5,127,3,'(16254, 126)',2048004
-3,-5,127,4,'(260112891,)',260112891
-3,-5,127,5,'(33038449419,)',33038449419
-3,-5,127,6,'(16650305028, 252)',4195876867056
-3,-5,127,7,'(12392461536087, 43)',532875846051741
-3,-5,127,8,'(67675233753182163,)',67675233753182163
-3,-5,127,9,'(22737446430925086, 378)',8594754750889682508
-3,-5,127,10,'(1091533853133068510343,)',1091533853133068510343
-3,-5,131,1,'(114,)',114
-3,-5,131,2,'(2850, 6)',17100
-3,-5,131,3,'(2249334,)',2249334
-3,-5,131,4,'(24544200, 12)',294530400
-3,-5,131,5,'(38579875554,)',38579875554
-3,-5,131,6,'(280773116550, 18)',5053916097900
-3,-5,131,7,'(662062624512774,)',662062624512774
-3,-5,131,8,'(3613758463712400, 24)',86730203129097600
-3,-5,131,9,'(597981928841015526, 19)',11361656647979294994
-3,-5,131,10,'(4510233398969256750, 330)',1488377021659854727500
-3,-5,137,1,'(121,)',121
-3,-5,137,2,'(18755,)',18755
-3,-5,137,3,'(1286714, 2)',2573428
-3,-5,137,4,'(4144855, 85)',352312675
-3,-5,137,5,'(4387461331, 11)',48262074641
-3,-5,137,6,'(413241068240, 16)',6611857091840
-3,-5,137,7,'(905824272659273,)',905824272659273
-3,-5,137,8,'(486658546195965, 255)',124097929279971075
-3,-5,137,9,'(8500708199247253418, 2)',17001416398494506836
-3,-5,137,10,'(211744913412480660025, 11)',2329194047537287260275
-3,-5,139,1,'(156,)',156
-3,-5,139,2,'(4836, 4)',19344
-3,-5,139,3,'(22932, 117)',2683044
-3,-5,139,4,'(9333480, 40)',373339200
-3,-5,139,5,'(51888592236,)',51888592236
-3,-5,139,6,'(2201632524, 3276)',7212548148624
-3,-5,139,7,'(1002544423754484,)',1002544423754484
-3,-5,139,8,'(1741920831278160, 80)',139353666502252800
-3,-5,139,9,'(55185640302235716, 351)',19370159746084736316
-3,-5,139,10,'(21713324227717580796, 124)',2692452204236980018704
-3,-5,149,1,'(147,)',147
-3,-5,149,2,'(7497, 3)',22491
-3,-5,149,3,'(118188, 28)',3309264
-3,-5,149,4,'(9663633, 51)',492845283
-3,-5,149,5,'(73439462607,)',73439462607
-3,-5,149,6,'(21711371976, 504)',10942531475904
-3,-5,149,7,'(1630436522729763,)',1630436522729763
-3,-5,149,8,'(4763432004011793, 51)',242935032204601443
-3,-5,149,9,'(1292761423887464412, 28)',36197319868849003536
-3,-5,149,10,'(1797800220704076508017, 3)',5393400662112229524051
-3,-5,151,1,'(157,)',157
-3,-5,151,2,'(23079,)',23079
-3,-5,151,3,'(1720406, 2)',3440812
-3,-5,151,4,'(103970895, 5)',519854475
-3,-5,151,5,'(78503204527,)',78503204527
-3,-5,151,6,'(47039340852, 252)',11853913894704
-3,-5,151,7,'(1789940566022017,)',1789940566022017
-3,-5,151,8,'(3179776919976615, 85)',270281038198012275
-3,-5,151,9,'(20406218384750106386, 2)',40812436769500212772
-3,-5,151,10,'(560243450024045314989, 11)',6162677950264498464879
-3,-5,157,1,'(162,)',162
-3,-5,157,2,'(12474, 2)',24948
-3,-5,157,3,'(1289358, 3)',3868074
-3,-5,157,4,'(75941712, 8)',607533696
-3,-5,157,5,'(95389436322,)',95389436322
-3,-5,157,6,'(356573244258, 42)',14976076258836
-3,-5,157,7,'(2351243190157002,)',2351243190157002
-3,-5,157,8,'(23071574639238048, 16)',369145194227808768
-3,-5,157,9,'(6439532840346968082, 9)',57955795563122712738
-3,-5,157,10,'(413593631865147858894, 22)',9099059901033252895668
-3,-5,163,1,'(159,)',159
-3,-5,163,2,'(26871,)',26871
-3,-5,163,3,'(722178, 6)',4333068
-3,-5,163,4,'(705874299,)',705874299
-3,-5,163,5,'(115063051569,)',115063051569
-3,-5,163,6,'(1562947738092, 12)',18755372857104
-3,-5,163,7,'(3057125349783363,)',3057125349783363
-3,-5,163,8,'(99662282865293655, 5)',498311414326468275
-3,-5,163,9,'(4512486695344383978, 18)',81224760516198911604
-3,-5,163,10,'(13239635966928525322311,)',13239635966928525322311
-3,-5,167,1,'(160,)',160
-3,-5,167,2,'(3520, 8)',28160
-3,-5,167,3,'(4660960,)',4660960
-3,-5,167,4,'(9722240, 80)',777779200
-3,-5,167,5,'(129891264800,)',129891264800
-3,-5,167,6,'(2711494836160, 8)',21691958689280
-3,-5,167,7,'(3622557683711840,)',3622557683711840
-3,-5,167,8,'(1260348162965760, 480)',604967118223564800
-3,-5,167,9,'(101029508526390247840,)',101029508526390247840
-3,-5,167,10,'(191726453689424033600, 88)',16871927924669314956800
-3,-5,173,1,'(188,)',188
-3,-5,173,2,'(15040, 2)',30080
-3,-5,173,3,'(5173196,)',5173196
-3,-5,173,4,'(44789120, 20)',895782400
-3,-5,173,5,'(154964151388,)',154964151388
-3,-5,173,6,'(1914910231360, 14)',26808743239040
-3,-5,173,7,'(4637914422896236,)',4637914422896236
-3,-5,173,8,'(6686326490599680, 120)',802359178871961600
-3,-5,173,9,'(138808137854136724988,)',138808137854136724988
-3,-5,173,10,'(12006903926426821163200, 2)',24013807852853642326400
-3,-5,179,1,'(96, 2)',192
-3,-5,179,2,'(1344, 24)',32256
-3,-5,179,3,'(2865312, 2)',5730624
-3,-5,179,4,'(21388416, 48)',1026643968
-3,-5,179,5,'(91883310816, 2)',183766621632
-3,-5,179,6,'(65266076736, 504)',32894102674944
-3,-5,179,7,'(2944023162026784, 2)',5888046324053568
-3,-5,179,8,'(10978753027162368, 96)',1053960290607587328
-3,-5,179,9,'(1059881413973800032, 178)',188658891687336405696
-3,-5,179,10,'(1407080900677521647424, 24)',33769941616260519538176
-3,-5,181,1,'(188,)',188
-3,-5,181,2,'(16544, 2)',33088
-3,-5,181,3,'(1185340, 5)',5926700
-3,-5,181,4,'(89436864, 12)',1073242368
-3,-5,181,5,'(194265040028,)',194265040028
-3,-5,181,6,'(270475622560, 130)',35161830932800
-3,-5,181,7,'(6364290767649548,)',6364290767649548
-3,-5,181,8,'(47997360762882432, 24)',1151936658309178368
-3,-5,181,9,'(41700107018403696460, 5)',208500535092018482300
-3,-5,181,10,'(1715390765759636710624, 22)',37738596846712007633728
-3,-5,191,1,'(209,)',209
-3,-5,191,2,'(36575,)',36575
-3,-5,191,3,'(3481522, 2)',6963044
-3,-5,191,4,'(1330927675,)',1330927675
-3,-5,191,5,'(23108611889, 11)',254194730779
-3,-5,191,6,'(1733972032100, 28)',48551216898800
-3,-5,191,7,'(9273284410123789,)',9273284410123789
-3,-5,191,8,'(34729358513289825, 51)',1771197284177781075
-3,-5,191,9,'(169149340773978644662, 2)',338298681547957289324
-3,-5,191,10,'(1174819057788319876625, 55)',64615048178357593214375
-3,-5,193,1,'(94, 2)',188
-3,-5,193,2,'(9400, 4)',37600
-3,-5,193,3,'(3596158, 2)',7192316
-3,-5,193,4,'(2312400, 600)',1387440000
-3,-5,193,5,'(133892133694, 2)',267784267388
-3,-5,193,6,'(12920636078200, 4)',51682544312800
-3,-5,193,7,'(4987365262764958, 2)',9974730525529916
-3,-5,193,8,'(1604269127824800, 1200)',1925122953389760000
-3,-5,193,9,'(185774364938839387294, 2)',371548729877678774588
-3,-5,193,10,'(1629747838022135777000, 44)',71708904872973974188000
-3,-5,197,1,'(199,)',199
-3,-5,197,2,'(39203,)',39203
-3,-5,197,3,'(39004, 196)',7644784
-3,-5,197,4,'(1506061651,)',1506061651
-3,-5,197,5,'(296709473819,)',296709473819
-3,-5,197,6,'(149111589928, 392)',58451743251776
-3,-5,197,7,'(11514990423922751,)',11514990423922751
-3,-5,197,8,'(756151040352753921, 3)',2268453121058261763
-3,-5,197,9,'(2280026864445293068, 196)',446885265431277441328
-3,-5,197,10,'(8003308844353854227713, 11)',88036397287892396504843
-3,-5,199,1,'(194,)',194
-3,-5,199,2,'(19982, 2)',39964
-3,-5,199,3,'(7883966,)',7883966
-3,-5,199,4,'(130682280, 12)',1568187360
-3,-5,199,5,'(312078620114,)',312078620114
-3,-5,199,6,'(31051922515022, 2)',62103845030044
-3,-5,199,7,'(12358664500945166,)',12358664500945166
-3,-5,199,8,'(102473924666750160, 24)',2459374192002003840
-3,-5,199,9,'(489415464077628904994,)',489415464077628904994
-3,-5,199,10,'(48696838679678531827502, 2)',97393677359357063655004
-3,-5,211,1,'(227,)',227
-3,-5,211,2,'(44719,)',44719
-3,-5,211,3,'(670558, 14)',9387812
-3,-5,211,4,'(670785, 2955)',1982169675
-3,-5,211,5,'(418227739877,)',418227739877
-3,-5,211,6,'(3151640034508, 28)',88245920966224
-3,-5,211,7,'(18619893429029567,)',18619893429029567
-3,-5,211,8,'(1329542294359065, 2955)',3928797479831037075
-3,-5,211,9,'(59212590563112415618, 14)',828976267883573818652
-3,-5,211,10,'(174913992535955177280079,)',174913992535955177280079
-3,-5,223,1,'(238,)',238
-3,-5,223,2,'(3570, 14)',49980
-3,-5,223,3,'(11082946,)',11082946
-3,-5,223,4,'(17664360, 140)',2473010400
-3,-5,223,5,'(551474036638,)',551474036638
-3,-5,223,6,'(976019639490, 126)',122978474575740
-3,-5,223,7,'(27424204752671986,)',27424204752671986
-3,-5,223,8,'(1284789420897360, 4760)',6115597643471433600
-3,-5,223,9,'(36858872260154125174, 37)',1363778273625702631438
-3,-5,223,10,'(21723039645310082936850, 14)',304122555034341161115900
-3,-5,227,1,'(216,)',216
-3,-5,227,2,'(4320, 12)',51840
-3,-5,227,3,'(11703528,)',11703528
-3,-5,227,4,'(22127040, 120)',2655244800
-3,-5,227,5,'(602737610616,)',602737610616
-3,-5,227,6,'(3800603682720, 36)',136821732577920
-3,-5,227,7,'(31058537506445448,)',31058537506445448
-3,-5,227,8,'(29376199989751680, 240)',7050287997540403200
-3,-5,227,9,'(1600415374288643438616,)',1600415374288643438616
-3,-5,227,10,'(30274524162784473285600, 12)',363294289953413679427200
-3,-5,229,1,'(218,)',218
-3,-5,229,2,'(26378, 2)',52756
-3,-5,229,3,'(12015506,)',12015506
-3,-5,229,4,'(114586032, 24)',2750064768
-3,-5,229,5,'(629761975418,)',629761975418
-3,-5,229,6,'(72107899180922, 2)',144215798361844
-3,-5,229,7,'(33025422150834002,)',33025422150834002
-3,-5,229,8,'(157558784466263136, 48)',7562821654380630528
-3,-5,229,9,'(1731886157644592544794,)',1731886157644592544794
-3,-5,229,10,'(18027360458648525093758, 22)',396601930090267552062676
-3,-5,233,1,'(120, 2)',240
-3,-5,233,2,'(4560, 12)',54720
-3,-5,233,3,'(6322680, 2)',12645360
-3,-5,233,4,'(24560160, 120)',2947219200
-3,-5,233,5,'(11840021400, 58)',686721241200
-3,-5,233,6,'(341892598320, 468)',160005736013760
-3,-5,233,7,'(18640666952107320, 2)',37281333904214640
-3,-5,233,8,'(36193962034067520, 240)',8686550888176204800
-3,-5,233,9,'(1011983178508429753080, 2)',2023966357016859506160
-3,-5,233,10,'(1355126899896201997200, 348)',471584161163878295025600
-3,-4,5,1,'(7,)',7
-3,-4,5,2,'(35,)',35
-3,-4,5,3,'(28, 4)',112
-3,-4,5,4,'(595,)',595
-3,-4,5,5,'(3227,)',3227
-3,-4,5,6,'(280, 56)',15680
-3,-4,5,7,'(77567,)',77567
-3,-4,5,8,'(130305, 3)',390915
-3,-4,5,9,'(488908, 4)',1955632
-3,-4,5,10,'(887425, 11)',9761675
-3,-4,7,1,'(6,)',6
-3,-4,7,2,'(30, 2)',60
-3,-4,7,3,'(126, 3)',378
-3,-4,7,4,'(120, 20)',2400
-3,-4,7,5,'(16566,)',16566
-3,-4,7,6,'(19530, 6)',117180
-3,-4,7,7,'(824298,)',824298
-3,-4,7,8,'(144240, 40)',5769600
-3,-4,7,9,'(4484214, 9)',40357926
-3,-4,7,10,'(12838650, 22)',282450300
-3,-4,11,1,'(14,)',14
-3,-4,11,2,'(70, 2)',140
-3,-4,11,3,'(182, 7)',1274
-3,-4,11,4,'(3640, 4)',14560
-3,-4,11,5,'(161854,)',161854
-3,-4,11,6,'(126490, 14)',1770860
-3,-4,11,7,'(19479754,)',19479754
-3,-4,11,8,'(8932560, 24)',214381440
-3,-4,11,9,'(336854882, 7)',2357984174
-3,-4,11,10,'(2593710350, 10)',25937103500
-3,-4,13,1,'(15,)',15
-3,-4,13,2,'(195,)',195
-3,-4,13,3,'(180, 12)',2160
-3,-4,13,4,'(5655, 5)',28275
-3,-4,13,5,'(372075,)',372075
-3,-4,13,6,'(201240, 24)',4829760
-3,-4,13,7,'(62735415,)',62735415
-3,-4,13,8,'(163141095, 5)',815705475
-3,-4,13,9,'(294574860, 36)',10604694960
-3,-4,13,10,'(12532602225, 11)',137858624475
-3,-4,17,1,'(15,)',15
-3,-4,17,2,'(105, 3)',315
-3,-4,17,3,'(1260, 4)',5040
-3,-4,17,4,'(5565, 15)',83475
-3,-4,17,5,'(1417575,)',1417575
-3,-4,17,6,'(47880, 504)',24131520
-3,-4,17,7,'(410359335,)',410359335
-3,-4,17,8,'(465061485, 15)',6975922275
-3,-4,17,9,'(29647004940, 4)',118588019760
-3,-4,17,10,'(671997176025, 3)',2015991528075
-3,-4,19,1,'(22,)',22
-3,-4,19,2,'(198, 2)',396
-3,-4,19,3,'(6754,)',6754
-3,-4,19,4,'(32472, 4)',129888
-3,-4,19,5,'(2478982,)',2478982
-3,-4,19,6,'(7841394, 6)',47048364
-3,-4,19,7,'(893812018,)',893812018
-3,-4,19,8,'(2122954416, 8)',16983635328
-3,-4,19,9,'(322688687926,)',322688687926
-3,-4,19,10,'(278684677458, 22)',6131062904076
-3,-4,23,1,'(18,)',18
-3,-4,23,2,'(90, 6)',540
-3,-4,23,3,'(12366,)',12366
-3,-4,23,4,'(4680, 60)',280800
-3,-4,23,5,'(6437538,)',6437538
-3,-4,23,6,'(8223390, 18)',148021020
-3,-4,23,7,'(3404708766,)',3404708766
-3,-4,23,8,'(652588560, 120)',78310627200
-3,-4,23,9,'(1801153196658,)',1801153196658
-3,-4,23,10,'(6904420443450, 6)',41426522660700
-3,-4,29,1,'(31,)',31
-3,-4,29,2,'(899,)',899
-3,-4,29,3,'(868, 28)',24304
-3,-4,29,4,'(705715,)',705715
-3,-4,29,5,'(20515211,)',20515211
-3,-4,29,6,'(10622584, 56)',594864704
-3,-4,29,7,'(17249717159,)',17249717159
-3,-4,29,8,'(166748457345, 3)',500245372035
-3,-4,29,9,'(518112558292, 28)',14507151632176
-3,-4,29,10,'(13571201865509, 31)',420707257830779
-3,-4,31,1,'(40,)',40
-3,-4,31,2,'(120, 8)',960
-3,-4,31,3,'(29560,)',29560
-3,-4,31,4,'(57840, 16)',925440
-3,-4,31,5,'(5724200, 5)',28621000
-3,-4,31,6,'(36979560, 24)',887509440
-3,-4,31,7,'(27512820760,)',27512820760
-3,-4,31,8,'(26652787680, 32)',852889205760
-3,-4,31,9,'(26439630408040,)',26439630408040
-3,-4,31,10,'(20490706944600, 40)',819628277784000
-3,-4,37,1,'(39,)',39
-3,-4,37,2,'(1443,)',1443
-3,-4,37,3,'(1404, 36)',50544
-3,-4,37,4,'(1871571,)',1871571
-3,-4,37,5,'(69350619,)',69350619
-3,-4,37,6,'(35636328, 72)',2565815616
-3,-4,37,7,'(94931541471,)',94931541471
-3,-4,37,8,'(3512476488963,)',3512476488963
-3,-4,37,9,'(1203349584996, 108)',129961755179568
-3,-4,37,10,'(4808584466736843,)',4808584466736843
-3,-4,41,1,'(22, 2)',44
-3,-4,41,2,'(440, 4)',1760
-3,-4,41,3,'(34342, 2)',68684
-3,-4,41,4,'(352880, 8)',2823040
-3,-4,41,5,'(57935702, 2)',115871404
-3,-4,41,6,'(169649480, 28)',4750185440
-3,-4,41,7,'(97376744102, 2)',194753488204
-3,-4,41,8,'(166352572320, 48)',7984923471360
-3,-4,41,9,'(163690985061142, 2)',327381970122284
-3,-4,41,10,'(61012087776200, 220)',13422659310764000
-3,-4,43,1,'(54,)',54
-3,-4,43,2,'(918, 2)',1836
-3,-4,43,3,'(26406, 3)',79218
-3,-4,43,4,'(855576, 4)',3422304
-3,-4,43,5,'(146985894,)',146985894
-3,-4,43,6,'(1053572994, 6)',6321437964
-3,-4,43,7,'(271818831618,)',271818831618
-3,-4,43,8,'(2455503120, 4760)',11688194851200
-3,-4,43,9,'(55843628524326, 9)',502592656718934
-3,-4,43,10,'(982340095399938, 22)',21611482098798636
-3,-4,47,1,'(44,)',44
-3,-4,47,2,'(572, 4)',2288
-3,-4,47,3,'(104324,)',104324
-3,-4,47,4,'(46904, 104)',4878016
-3,-4,47,5,'(20846804, 11)',229314844
-3,-4,47,6,'(2694793244, 4)',10779172976
-3,-4,47,7,'(506624368756,)',506624368756
-3,-4,47,8,'(38159124432, 624)',23811293645568
-3,-4,47,9,'(1119130442368268,)',1119130442368268
-3,-4,47,10,'(1195434813287572, 44)',52599131784653168
-3,-4,53,1,'(22, 2)',44
-3,-4,53,2,'(704, 4)',2816
-3,-4,53,3,'(74734, 2)',149468
-3,-4,53,4,'(987008, 8)',7896064
-3,-4,53,5,'(19010002, 22)',418220044
-3,-4,53,6,'(5541077696, 4)',22164310784
-3,-4,53,7,'(45181128278, 26)',1174709335228
-3,-4,53,8,'(259415312640, 240)',62259675033600
-3,-4,53,9,'(1649881766834422, 2)',3299763533668844
-3,-4,53,10,'(3974715240890944, 44)',174887470599201536
-3,-4,59,1,'(64,)',64
-3,-4,59,2,'(896, 4)',3584
-3,-4,59,3,'(204736,)',204736
-3,-4,59,4,'(1514240, 8)',12113920
-3,-4,59,5,'(3950144, 181)',714976064
-3,-4,59,6,'(1506447488, 28)',42180529664
-3,-4,59,7,'(2488648446656,)',2488648446656
-3,-4,59,8,'(3058967708160, 48)',146830449991680
-3,-4,59,9,'(8662995948357184,)',8662995948357184
-3,-4,59,10,'(705962364711296, 724)',511116752050978304
-3,-4,61,1,'(71,)',71
-3,-4,61,2,'(3763,)',3763
-3,-4,61,3,'(56516, 4)',226064
-3,-4,61,4,'(4617201, 3)',13851603
-3,-4,61,5,'(844600451,)',844600451
-3,-4,61,6,'(1287999640, 40)',51519985600
-3,-4,61,7,'(3142746081791,)',3142746081791
-3,-4,61,8,'(63902435833281, 3)',191707307499843
-3,-4,61,9,'(2923536486079796, 4)',11694145944319184
-3,-4,61,10,'(713342913334861003,)',713342913334861003
-3,-4,67,1,'(18, 3)',54
-3,-4,67,2,'(738, 6)',4428
-3,-4,67,3,'(33426, 9)',300834
-3,-4,67,4,'(1679688, 12)',20156256
-3,-4,67,5,'(40914918, 33)',1350192294
-3,-4,67,6,'(5025498822, 18)',90458978796
-3,-4,67,7,'(2020238485542, 3)',6060715456626
-3,-4,67,8,'(16919487145872, 24)',406067691500928
-3,-4,67,9,'(1007649419758434, 27)',27206534333477718
-3,-4,67,10,'(27618754586940198, 66)',1822837802738053068
-3,-4,71,1,'(62,)',62
-3,-4,71,2,'(2542, 2)',5084
-3,-4,71,3,'(359042,)',359042
-3,-4,71,4,'(1271000, 20)',25420000
-3,-4,71,5,'(1804232302,)',1804232302
-3,-4,71,6,'(64049861422, 2)',128099722844
-3,-4,71,7,'(9095114338162,)',9095114338162
-3,-4,71,8,'(768754182000, 840)',645753512880000
-3,-4,71,9,'(45848500948027742,)',45848500948027742
-3,-4,71,10,'(147965616118619882, 22)',3255243554609637404
-3,-4,73,1,'(83,)',83
-3,-4,73,2,'(5395,)',5395
-3,-4,73,3,'(48472, 8)',387776
-3,-4,73,4,'(48555, 585)',28404675
-3,-4,73,5,'(2073104363,)',2073104363
-3,-4,73,6,'(9458341360, 16)',151333461760
-3,-4,73,7,'(11047403007731,)',11047403007731
-3,-4,73,8,'(1378564285995, 585)',806460107307075
-3,-4,73,9,'(7358948280235096, 8)',58871586241880768
-3,-4,73,10,'(390693257525081225, 11)',4297625832775893475
-3,-4,79,1,'(70,)',70
-3,-4,79,2,'(630, 10)',6300
-3,-4,79,3,'(70630, 7)',494410
-3,-4,79,4,'(1947960, 20)',38959200
